idx,legit_addr,legit_disasm,patched_addr,patched_disasm,same_line,legit_addr_hex,patched_addr_hex
3121,568566,"lea     ecx, [ebp+var_460]",,,False,0x0008ACF6,
3122,568572,call    unknown_libname_22; Microsoft VisualC 14/net runtime,,,False,0x0008ACFC,
3123,568577,"movzx   edx, al",,,False,0x0008AD01,
3124,568580,"test    edx, edx",,,False,0x0008AD04,
3125,568582,jnz     short loc_48AD4A,,,False,0x0008AD06,
3126,568584,"mov     [ebp+var_470], 0",,,False,0x0008AD08,
3127,568591,"mov     byte ptr [ebp+var_4], 4",,,False,0x0008AD0F,
3128,568595,"lea     ecx, [ebp+var_460]",,,False,0x0008AD13,
3129,568601,call    ?clear@?$deque@PBVShader@@V?$allocator@PBVShader@@@std@@@std@@QAEXXZ; 9,,,False,0x0008AD19,
3130,568606,"mov     byte ptr [ebp+var_4], 0",,,False,0x0008AD1E,
3131,568610,"lea     ecx, [ebp+var_468]",,,False,0x0008AD22,
3132,568616,call    ?isActive@QBluetoothDeviceDiscoveryAgent@@QBE_NXZ_,,,False,0x0008AD28,
3133,568621,"mov     [ebp+var_4], 0FFFFFFFFh",,,False,0x0008AD2D,
3134,568628,"lea     ecx, [ebp+var_454]",,,False,0x0008AD34,
3135,568634,call    sub_407750,,,False,0x0008AD3A,
3136,568639,"mov     al, [ebp+var_470]",,,False,0x0008AD3F,
3137,568645,jmp     loc_48B431,,,False,0x0008AD45,
3138,568650,"push    offset aIdalerttitle; ""idAlertTitle""",,,False,0x0008AD4A,
3139,568655,"lea     ecx, [ebp+var_460]",,,False,0x0008AD4F,
3140,568661,call    sub_409590,,,False,0x0008AD55,
3141,568666,push    eax,,,False,0x0008AD5A,
3142,568667,"lea     ecx, [ebp+var_478]",,,False,0x0008AD5B,
3143,568673,call    sub_405350,,,False,0x0008AD61,
3144,568678,"mov     byte ptr [ebp+var_4], 8",,,False,0x0008AD66,
3145,568682,"push    offset aIdmessagetext; ""idMessageText""",,,False,0x0008AD6A,
3146,568687,"lea     ecx, [ebp+var_460]",,,False,0x0008AD6F,
3147,568693,call    sub_409590,,,False,0x0008AD75,
3148,568698,push    eax,,,False,0x0008AD7A,
3149,568699,"lea     ecx, [ebp+var_474]",,,False,0x0008AD7B,
3150,568705,call    sub_405350,,,False,0x0008AD81,
3151,568710,"mov     byte ptr [ebp+var_4], 9",,,False,0x0008AD86,
3152,568714,"lea     ecx, [ebp+var_478]",,,False,0x0008AD8A,
3153,568720,call    unknown_libname_22; Microsoft VisualC 14/net runtime,,,False,0x0008AD90,
3154,568725,"movzx   eax, al",,,False,0x0008AD95,
3155,568728,"test    eax, eax",,,False,0x0008AD98,
3156,568730,jz      short loc_48ADAE,,,False,0x0008AD9A,
3157,568732,"lea     ecx, [ebp+var_474]",,,False,0x0008AD9C,
3158,568738,call    unknown_libname_22; Microsoft VisualC 14/net runtime,,,False,0x0008ADA2,
3159,568743,"movzx   ecx, al",,,False,0x0008ADA7,
3160,568746,"test    ecx, ecx",,,False,0x0008ADAA,
3161,568748,jnz     short loc_48AE0E,,,False,0x0008ADAC,
3162,568750,"mov     [ebp+var_46D], 0",,,False,0x0008ADAE,
3163,568757,"mov     byte ptr [ebp+var_4], 8",,,False,0x0008ADB5,
3164,568761,"lea     ecx, [ebp+var_474]",,,False,0x0008ADB9,
3165,568767,call    ?clear@?$deque@PBVShader@@V?$allocator@PBVShader@@@std@@@std@@QAEXXZ; 9,,,False,0x0008ADBF,
3166,568772,"mov     byte ptr [ebp+var_4], 7",,,False,0x0008ADC4,
3167,568776,"lea     ecx, [ebp+var_478]",,,False,0x0008ADC8,
3168,568782,call    ?clear@?$deque@PBVShader@@V?$allocator@PBVShader@@@std@@@std@@QAEXXZ; 9,,,False,0x0008ADCE,
3169,568787,"mov     byte ptr [ebp+var_4], 4",,,False,0x0008ADD3,
3170,568791,"lea     ecx, [ebp+var_460]",,,False,0x0008ADD7,
3171,568797,call    ?clear@?$deque@PBVShader@@V?$allocator@PBVShader@@@std@@@std@@QAEXXZ; 9,,,False,0x0008ADDD,
3172,568802,"mov     byte ptr [ebp+var_4], 0",,,False,0x0008ADE2,
3173,568806,"lea     ecx, [ebp+var_468]",,,False,0x0008ADE6,
3174,568812,call    ?isActive@QBluetoothDeviceDiscoveryAgent@@QBE_NXZ_,,,False,0x0008ADEC,
3175,568817,"mov     [ebp+var_4], 0FFFFFFFFh",,,False,0x0008ADF1,
3176,568824,"lea     ecx, [ebp+var_454]",,,False,0x0008ADF8,
3177,568830,call    sub_407750,,,False,0x0008ADFE,
3178,568835,"mov     al, [ebp+var_46D]",,,False,0x0008AE03,
3179,568841,jmp     loc_48B431,,,False,0x0008AE09,
3180,568846,"push    offset aIdcontactsuppo; ""idContactSupport""",,,False,0x0008AE0E,
3181,568851,"lea     ecx, [ebp+var_460]",,,False,0x0008AE13,
3182,568857,call    sub_409590,,,False,0x0008AE19,
3183,568862,push    eax,,,False,0x0008AE1E,
3184,568863,"lea     ecx, [ebp+var_490]",,,False,0x0008AE1F,
3185,568869,call    sub_405350,,,False,0x0008AE25,
3186,568874,"mov     byte ptr [ebp+var_4], 0Ah",,,False,0x0008AE2A,
3187,568878,"push    offset aIdrestartdevic; ""idRestartDevice""",,,False,0x0008AE2E,
3188,568883,"lea     ecx, [ebp+var_460]",,,False,0x0008AE33,
3189,568889,call    sub_409590,,,False,0x0008AE39,
3190,568894,push    eax,,,False,0x0008AE3E,
3191,568895,"lea     ecx, [ebp+var_48C]",,,False,0x0008AE3F,
3192,568901,call    sub_405350,,,False,0x0008AE45,
3193,568906,"mov     byte ptr [ebp+var_4], 0Bh",,,False,0x0008AE4A,
3194,568910,"push    offset aIdsubmitdump; ""idSubmitDump""",,,False,0x0008AE4E,
3195,568915,"lea     ecx, [ebp+var_460]",,,False,0x0008AE53,
3196,568921,call    sub_409590,,,False,0x0008AE59,
3197,568926,push    eax,,,False,0x0008AE5E,
3198,568927,"lea     ecx, [ebp+var_488]",,,False,0x0008AE5F,
3199,568933,call    sub_405350,,,False,0x0008AE65,
3200,568938,"mov     byte ptr [ebp+var_4], 0Ch",,,False,0x0008AE6A,
3201,568942,"push    offset aIdnotnow; ""idNotNow""",,,False,0x0008AE6E,
3202,568947,"lea     ecx, [ebp+var_460]",,,False,0x0008AE73,
3203,568953,call    sub_409590,,,False,0x0008AE79,
3204,568958,push    eax,,,False,0x0008AE7E,
3205,568959,"lea     ecx, [ebp+var_484]",,,False,0x0008AE7F,
3206,568965,call    sub_405350,,,False,0x0008AE85,
3207,568970,"mov     byte ptr [ebp+var_4], 0Dh",,,False,0x0008AE8A,
3208,568974,"push    offset aIdbdicon; ""idBdIcon""",,,False,0x0008AE8E,
3209,568979,"lea     ecx, [ebp+var_460]",,,False,0x0008AE93,
3210,568985,call    sub_409590,,,False,0x0008AE99,
3211,568990,push    eax,,,False,0x0008AE9E,
3212,568991,"lea     ecx, [ebp+var_480]",,,False,0x0008AE9F,
3213,568997,call    sub_405350,,,False,0x0008AEA5,
3214,569002,"mov     byte ptr [ebp+var_4], 0Eh",,,False,0x0008AEAA,
3215,569006,"lea     ecx, [ebp+var_490]",,,False,0x0008AEAE,
3216,569012,call    unknown_libname_22; Microsoft VisualC 14/net runtime,,,False,0x0008AEB4,
3217,569017,"movzx   edx, al",,,False,0x0008AEB9,
3218,569020,"test    edx, edx",,,False,0x0008AEBC,
3219,569022,jz      short loc_48AF0C,,,False,0x0008AEBE,
3220,569024,"lea     ecx, [ebp+var_48C]",,,False,0x0008AEC0,
3221,569030,call    unknown_libname_22; Microsoft VisualC 14/net runtime,,,False,0x0008AEC6,
3222,569035,"movzx   eax, al",,,False,0x0008AECB,
3223,569038,"test    eax, eax",,,False,0x0008AECE,
3224,569040,jz      short loc_48AF0C,,,False,0x0008AED0,
3225,569042,"lea     ecx, [ebp+var_488]",,,False,0x0008AED2,
3226,569048,call    unknown_libname_22; Microsoft VisualC 14/net runtime,,,False,0x0008AED8,
3227,569053,"movzx   ecx, al",,,False,0x0008AEDD,
3228,569056,"test    ecx, ecx",,,False,0x0008AEE0,
3229,569058,jz      short loc_48AF0C,,,False,0x0008AEE2,
3230,569060,"lea     ecx, [ebp+var_484]",,,False,0x0008AEE4,
3231,569066,call    unknown_libname_22; Microsoft VisualC 14/net runtime,,,False,0x0008AEEA,
3232,569071,"movzx   edx, al",,,False,0x0008AEEF,
3233,569074,"test    edx, edx",,,False,0x0008AEF2,
3234,569076,jz      short loc_48AF0C,,,False,0x0008AEF4,
3235,569078,"lea     ecx, [ebp+var_480]",,,False,0x0008AEF6,
3236,569084,call    unknown_libname_22; Microsoft VisualC 14/net runtime,,,False,0x0008AEFC,
3237,569089,"movzx   eax, al",,,False,0x0008AF01,
3238,569092,"test    eax, eax",,,False,0x0008AF04,
3239,569094,jnz     loc_48AFB7,,,False,0x0008AF06,
3240,569100,"mov     [ebp+var_46E], 0",,,False,0x0008AF0C,
3241,569107,"mov     byte ptr [ebp+var_4], 0Dh",,,False,0x0008AF13,
3242,569111,"lea     ecx, [ebp+var_480]",,,False,0x0008AF17,
3243,569117,call    ?clear@?$deque@PBVShader@@V?$allocator@PBVShader@@@std@@@std@@QAEXXZ; 9,,,False,0x0008AF1D,
3244,569122,"mov     byte ptr [ebp+var_4], 0Ch",,,False,0x0008AF22,
3245,569126,"lea     ecx, [ebp+var_484]",,,False,0x0008AF26,
3246,569132,call    ?clear@?$deque@PBVShader@@V?$allocator@PBVShader@@@std@@@std@@QAEXXZ; 9,,,False,0x0008AF2C,
3247,569137,"mov     byte ptr [ebp+var_4], 0Bh",,,False,0x0008AF31,
3248,569141,"lea     ecx, [ebp+var_488]",,,False,0x0008AF35,
3249,569147,call    ?clear@?$deque@PBVShader@@V?$allocator@PBVShader@@@std@@@std@@QAEXXZ; 9,,,False,0x0008AF3B,
3250,569152,"mov     byte ptr [ebp+var_4], 0Ah",,,False,0x0008AF40,
3251,569156,"lea     ecx, [ebp+var_48C]",,,False,0x0008AF44,
3252,569162,call    ?clear@?$deque@PBVShader@@V?$allocator@PBVShader@@@std@@@std@@QAEXXZ; 9,,,False,0x0008AF4A,
3253,569167,"mov     byte ptr [ebp+var_4], 9",,,False,0x0008AF4F,
3254,569171,"lea     ecx, [ebp+var_490]",,,False,0x0008AF53,
3255,569177,call    ?clear@?$deque@PBVShader@@V?$allocator@PBVShader@@@std@@@std@@QAEXXZ; 9,,,False,0x0008AF59,
3256,569182,"mov     byte ptr [ebp+var_4], 8",,,False,0x0008AF5E,
3257,569186,"lea     ecx, [ebp+var_474]",,,False,0x0008AF62,
3258,569192,call    ?clear@?$deque@PBVShader@@V?$allocator@PBVShader@@@std@@@std@@QAEXXZ; 9,,,False,0x0008AF68,
3259,569197,"mov     byte ptr [ebp+var_4], 7",,,False,0x0008AF6D,
3260,569201,"lea     ecx, [ebp+var_478]",,,False,0x0008AF71,
3261,569207,call    ?clear@?$deque@PBVShader@@V?$allocator@PBVShader@@@std@@@std@@QAEXXZ; 9,,,False,0x0008AF77,
3262,569212,"mov     byte ptr [ebp+var_4], 4",,,False,0x0008AF7C,
3263,569216,"lea     ecx, [ebp+var_460]",,,False,0x0008AF80,
3264,569222,call    ?clear@?$deque@PBVShader@@V?$allocator@PBVShader@@@std@@@std@@QAEXXZ; 9,,,False,0x0008AF86,
3265,569227,"mov     byte ptr [ebp+var_4], 0",,,False,0x0008AF8B,
3266,569231,"lea     ecx, [ebp+var_468]",,,False,0x0008AF8F,
3267,569237,call    ?isActive@QBluetoothDeviceDiscoveryAgent@@QBE_NXZ_,,,False,0x0008AF95,
3268,569242,"mov     [ebp+var_4], 0FFFFFFFFh",,,False,0x0008AF9A,
3269,569249,"lea     ecx, [ebp+var_454]",,,False,0x0008AFA1,
3270,569255,call    sub_407750,,,False,0x0008AFA7,
3271,569260,"mov     al, [ebp+var_46E]",,,False,0x0008AFAC,
3272,569266,jmp     loc_48B431,,,False,0x0008AFB2,
3273,569271,"push    offset aIdfeedbackmess_0; ""idFeedbackMessage""",,,False,0x0008AFB7,
3274,569276,"lea     ecx, [ebp+var_460]",,,False,0x0008AFBC,
3275,569282,call    sub_409590,,,False,0x0008AFC2,
3276,569287,push    eax,,,False,0x0008AFC7,
3277,569288,"lea     ecx, [ebp+var_494]",,,False,0x0008AFC8,
3278,569294,call    sub_405350,,,False,0x0008AFCE,
3279,569299,"mov     byte ptr [ebp+var_4], 0Fh",,,False,0x0008AFD3,
3280,569303,"lea     ecx, [ebp+var_494]",,,False,0x0008AFD7,
3281,569309,call    unknown_libname_22; Microsoft VisualC 14/net runtime,,,False,0x0008AFDD,
3282,569314,"movzx   ecx, al",,,False,0x0008AFE2,
3283,569317,"test    ecx, ecx",,,False,0x0008AFE5,
3284,569319,jz      short loc_48B058,,,False,0x0008AFE7,
3285,569321,"lea     ecx, [ebp+var_49C]",,,False,0x0008AFE9,
3286,569327,call    sub_402990,,,False,0x0008AFEF,
3287,569332,"mov     byte ptr [ebp+var_4], 10h",,,False,0x0008AFF4,
3288,569336,"mov     edx, [ebp+var_458]",,,False,0x0008AFF8,
3289,569342,"mov     eax, [edx+484h]",,,False,0x0008AFFE,
3290,569348,push    eax,,,False,0x0008B004,
3291,569349,push    133h,,,False,0x0008B005,
3292,569354,"lea     ecx, [ebp+var_49C]",,,False,0x0008B00A,
3293,569360,push    ecx,,,False,0x0008B010,
3294,569361,call    sub_48DF80,,,False,0x0008B011,
3295,569366,"mov     ecx, eax",,,False,0x0008B016,
3296,569368,call    sub_40E530,,,False,0x0008B018,
3297,569373,"push    offset aNovalue_0; ""novalue""",,,False,0x0008B01D,
3298,569378,"lea     ecx, [ebp+var_494]",,,False,0x0008B022,
3299,569384,call    sub_4094E0,,,False,0x0008B028,
3300,569389,"lea     ecx, [ebp+var_49C]",,,False,0x0008B02D,
3301,569395,call    unknown_libname_6; Microsoft VisualC 14/net runtime,,,False,0x0008B033,
3302,569400,push    eax,,,False,0x0008B038,
3303,569401,"push    offset aNovalue_1; ""novalue""",,,False,0x0008B039,
3304,569406,"lea     ecx, [ebp+var_494]",,,False,0x0008B03E,
3305,569412,call    sub_4094C0,,,False,0x0008B044,
3306,569417,"mov     byte ptr [ebp+var_4], 0Fh",,,False,0x0008B049,
3307,569421,"lea     ecx, [ebp+var_49C]",,,False,0x0008B04D,
3308,569427,call    ?isActive@QBluetoothDeviceDiscoveryAgent@@QBE_NXZ_,,,False,0x0008B053,
3309,569432,"movzx   edx, [ebp+var_461]",,,False,0x0008B058,
3310,569439,"test    edx, edx",,,False,0x0008B05F,
3311,569441,jz      short loc_48B0BF,,,False,0x0008B061,
3312,569443,"lea     ecx, [ebp+var_4A0]",,,False,0x0008B063,
3313,569449,call    sub_402990,,,False,0x0008B069,
3314,569454,"mov     byte ptr [ebp+var_4], 11h",,,False,0x0008B06E,
3315,569458,"mov     eax, [ebp+var_458]",,,False,0x0008B072,
3316,569464,"mov     ecx, [eax+484h]",,,False,0x0008B078,
3317,569470,push    ecx,,,False,0x0008B07E,
3318,569471,push    135h,,,False,0x0008B07F,
3319,569476,"lea     edx, [ebp+var_4A0]",,,False,0x0008B084,
3320,569482,push    edx,,,False,0x0008B08A,
3321,569483,call    sub_48DF80,,,False,0x0008B08B,
3322,569488,"mov     ecx, eax",,,False,0x0008B090,
3323,569490,call    sub_40E530,,,False,0x0008B092,
3324,569495,"lea     ecx, [ebp+var_4A0]",,,False,0x0008B097,
3325,569501,call    unknown_libname_6; Microsoft VisualC 14/net runtime,,,False,0x0008B09D,
3326,569506,push    eax,,,False,0x0008B0A2,
3327,569507,"lea     ecx, [ebp+var_478]",,,False,0x0008B0A3,
3328,569513,call    sub_4095F0,,,False,0x0008B0A9,
3329,569518,"mov     byte ptr [ebp+var_4], 0Fh",,,False,0x0008B0AE,
3330,569522,"lea     ecx, [ebp+var_4A0]",,,False,0x0008B0B2,
3331,569528,call    ?isActive@QBluetoothDeviceDiscoveryAgent@@QBE_NXZ_,,,False,0x0008B0B8,
3332,569533,jmp     short loc_48B119,,,False,0x0008B0BD,
3333,569535,"lea     ecx, [ebp+var_4A4]",,,False,0x0008B0BF,
3334,569541,call    sub_402990,,,False,0x0008B0C5,
3335,569546,"mov     byte ptr [ebp+var_4], 12h",,,False,0x0008B0CA,
3336,569550,"mov     eax, [ebp+var_458]",,,False,0x0008B0CE,
3337,569556,"mov     ecx, [eax+484h]",,,False,0x0008B0D4,
3338,569562,push    ecx,,,False,0x0008B0DA,
3339,569563,push    136h,,,False,0x0008B0DB,
3340,569568,"lea     edx, [ebp+var_4A4]",,,False,0x0008B0E0,
3341,569574,push    edx,,,False,0x0008B0E6,
3342,569575,call    sub_48DF80,,,False,0x0008B0E7,
3343,569580,"mov     ecx, eax",,,False,0x0008B0EC,
3344,569582,call    sub_40E530,,,False,0x0008B0EE,
3345,569587,"lea     ecx, [ebp+var_4A4]",,,False,0x0008B0F3,
3346,569593,call    unknown_libname_6; Microsoft VisualC 14/net runtime,,,False,0x0008B0F9,
3347,569598,push    eax,,,False,0x0008B0FE,
3348,569599,"lea     ecx, [ebp+var_478]",,,False,0x0008B0FF,
3349,569605,call    sub_4095F0,,,False,0x0008B105,
3350,569610,"mov     byte ptr [ebp+var_4], 0Fh",,,False,0x0008B10A,
3351,569614,"lea     ecx, [ebp+var_4A4]",,,False,0x0008B10E,
3352,569620,call    ?isActive@QBluetoothDeviceDiscoveryAgent@@QBE_NXZ_,,,False,0x0008B114,
3353,569625,"lea     ecx, [ebp+var_498]",,,False,0x0008B119,
3354,569631,call    sub_402990,,,False,0x0008B11F,
3355,569636,"mov     byte ptr [ebp+var_4], 13h",,,False,0x0008B124,
3356,569640,push    0FFFFFFFFh; int,,,False,0x0008B128,
3357,569642,push    offset unk_4A740C; Src,,,False,0x0008B12A,
3358,569647,"lea     ecx, [ebp+var_47C]",,,False,0x0008B12F,
3359,569653,call    sub_40E2E0,,,False,0x0008B135,
3360,569658,"mov     byte ptr [ebp+var_4], 14h",,,False,0x0008B13A,
3361,569662,"mov     eax, [ebp+var_458]",,,False,0x0008B13E,
3362,569668,"movzx   ecx, byte ptr [eax+491h]",,,False,0x0008B144,
3363,569675,"test    ecx, ecx",,,False,0x0008B14B,
3364,569677,jnz     loc_48B27E,,,False,0x0008B14D,
3365,569683,"lea     ecx, [ebp+var_468]",,,False,0x0008B153,
3366,569689,call    sub_403360,,,False,0x0008B159,
3367,569694,push    eax; char,,,False,0x0008B15E,
3368,569695,"mov     edx, [ebp+var_458]",,,False,0x0008B15F,
3369,569701,"mov     eax, [edx+484h]",,,False,0x0008B165,
3370,569707,push    eax,,,False,0x0008B16B,
3371,569708,push    12Fh,,,False,0x0008B16C,
3372,569713,"lea     ecx, [ebp+var_498]",,,False,0x0008B171,
3373,569719,push    ecx,,,False,0x0008B177,
3374,569720,call    sub_48DF80,,,False,0x0008B178,
3375,569725,"mov     ecx, eax",,,False,0x0008B17D,
3376,569727,call    sub_40E530,,,False,0x0008B17F,
3377,569732,"mov     ecx, eax",,,False,0x0008B184,
3378,569734,call    unknown_libname_6; Microsoft VisualC 14/net runtime,,,False,0x0008B186,
3379,569739,push    eax; Format,,,False,0x0008B18B,
3380,569740,"lea     edx, [ebp+var_47C]",,,False,0x0008B18C,
3381,569746,push    edx; int,,,False,0x0008B192,
3382,569747,call    sub_40E390,,,False,0x0008B193,
3383,569752,"add     esp, 0Ch",,,False,0x0008B198,
3384,569755,"lea     ecx, [ebp+var_47C]",,,False,0x0008B19B,
3385,569761,call    sub_40AD10,,,False,0x0008B1A1,
3386,569766,push    eax,,,False,0x0008B1A6,
3387,569767,"lea     ecx, [ebp+var_474]",,,False,0x0008B1A7,
3388,569773,call    sub_4095F0,,,False,0x0008B1AD,
3389,569778,"push    offset aDesktop_7; ""Desktop""",,,False,0x0008B1B2,
3390,569783,"push    2Ch ; ','",,,False,0x0008B1B7,
3391,569785,call    sub_48DF80,,,False,0x0008B1B9,
3392,569790,"mov     ecx, eax",,,False,0x0008B1BE,
3393,569792,call    sub_402350,,,False,0x0008B1C0,
3394,569797,"mov     [ebp+String1], eax",,,False,0x0008B1C5,
3395,569803,"cmp     [ebp+String1], 0",,,False,0x0008B1CB,
3396,569810,jz      short loc_48B20A,,,False,0x0008B1D2,
3397,569812,"push    offset aComBitdefender; ""com.bitdefender.cl""",,,False,0x0008B1D4,
3398,569817,call    _wcslen,,,False,0x0008B1D9,
3399,569822,"add     esp, 4",,,False,0x0008B1DE,
3400,569825,push    eax; MaxCount,,,False,0x0008B1E1,
3401,569826,"push    offset aComBitdefender_0; ""com.bitdefender.cl""",,,False,0x0008B1E2,
3402,569831,"mov     eax, [ebp+String1]",,,False,0x0008B1E7,
3403,569837,push    eax; String1,,,False,0x0008B1ED,
3404,569838,call    __wcsnicmp,,,False,0x0008B1EE,
3405,569843,"add     esp, 0Ch",,,False,0x0008B1F3,
3406,569846,"test    eax, eax",,,False,0x0008B1F6,
3407,569848,jz      short loc_48B20A,,,False,0x0008B1F8,
3408,569850,"mov     ecx, [ebp+var_458]",,,False,0x0008B1FA,
3409,569856,"mov     dword ptr [ecx+0CB4h], 1",,,False,0x0008B200,
3410,569866,push    offset unk_4A7470,,,False,0x0008B20A,
3411,569871,"push    offset aHidden; ""hidden""",,,False,0x0008B20F,
3412,569876,"lea     ecx, [ebp+var_488]",,,False,0x0008B214,
3413,569882,call    sub_4094C0,,,False,0x0008B21A,
3414,569887,push    offset unk_4A747C,,,False,0x0008B21F,
3415,569892,"push    offset aHidden_0; ""hidden""",,,False,0x0008B224,
3416,569897,"lea     ecx, [ebp+var_484]",,,False,0x0008B229,
3417,569903,call    sub_4094C0,,,False,0x0008B22F,
3418,569908,"push    offset aHidden_1; ""hidden""",,,False,0x0008B234,
3419,569913,"lea     ecx, [ebp+var_490]",,,False,0x0008B239,
3420,569919,call    sub_4094E0,,,False,0x0008B23F,
3421,569924,"push    offset aHidden_2; ""hidden""",,,False,0x0008B244,
3422,569929,"lea     ecx, [ebp+var_48C]",,,False,0x0008B249,
3423,569935,call    sub_4094E0,,,False,0x0008B24F,
3424,569940,"push    offset aClass; ""class""",,,False,0x0008B254,
3425,569945,"lea     ecx, [ebp+var_480]",,,False,0x0008B259,
3426,569951,call    sub_4094E0,,,False,0x0008B25F,
3427,569956,"push    offset aBduiIconCritic; ""bdui_icon_critical icon""",,,False,0x0008B264,
3428,569961,"push    offset aClass_0; ""class""",,,False,0x0008B269,
3429,569966,"lea     ecx, [ebp+var_480]",,,False,0x0008B26E,
3430,569972,call    sub_4094C0,,,False,0x0008B274,
3431,569977,jmp     loc_48B35E,,,False,0x0008B279,
3432,569982,"mov     edx, [ebp+var_458]",,,False,0x0008B27E,
3433,569988,"cmp     dword ptr [edx+0CC4h], 0",,,False,0x0008B284,
3434,569995,jz      short loc_48B2B5,,,False,0x0008B28B,
3435,569997,push    0; lpTimerFunc,,,False,0x0008B28D,
3436,569999,push    7918h; uElapse,,,False,0x0008B28F,
3437,570004,push    4D2h; nIDEvent,,,False,0x0008B294,
3438,570009,"mov     eax, [ebp+var_458]",,,False,0x0008B299,
3439,570015,"mov     ecx, [eax+18h]",,,False,0x0008B29F,
3440,570018,push    ecx; hWnd,,,False,0x0008B2A2,
3441,570019,call    ds:SetTimer,,,False,0x0008B2A3,
3442,570025,"mov     edx, [ebp+var_458]",,,False,0x0008B2A9,
3443,570031,"mov     [edx+4D0Ch], eax",,,False,0x0008B2AF,
3444,570037,"lea     ecx, [ebp+var_468]",,,False,0x0008B2B5,
3445,570043,call    sub_403360,,,False,0x0008B2BB,
3446,570048,push    eax; char,,,False,0x0008B2C0,
3447,570049,"mov     eax, [ebp+var_458]",,,False,0x0008B2C1,
3448,570055,"mov     ecx, [eax+484h]",,,False,0x0008B2C7,
3449,570061,push    ecx,,,False,0x0008B2CD,
3450,570062,push    12Eh,,,False,0x0008B2CE,
3451,570067,"lea     edx, [ebp+var_498]",,,False,0x0008B2D3,
3452,570073,push    edx,,,False,0x0008B2D9,
3453,570074,call    sub_48DF80,,,False,0x0008B2DA,
3454,570079,"mov     ecx, eax",,,False,0x0008B2DF,
3455,570081,call    sub_40E530,,,False,0x0008B2E1,
3456,570086,"mov     ecx, eax",,,False,0x0008B2E6,
3457,570088,call    unknown_libname_6; Microsoft VisualC 14/net runtime,,,False,0x0008B2E8,
3458,570093,push    eax; Format,,,False,0x0008B2ED,
3459,570094,"lea     eax, [ebp+var_47C]",,,False,0x0008B2EE,
3460,570100,push    eax; int,,,False,0x0008B2F4,
3461,570101,call    sub_40E390,,,False,0x0008B2F5,
3462,570106,"add     esp, 0Ch",,,False,0x0008B2FA,
3463,570109,"lea     ecx, [ebp+var_47C]",,,False,0x0008B2FD,
3464,570115,call    sub_40AD10,,,False,0x0008B303,
3465,570120,push    eax,,,False,0x0008B308,
3466,570121,"lea     ecx, [ebp+var_474]",,,False,0x0008B309,
3467,570127,call    sub_4095F0,,,False,0x0008B30F,
3468,570132,push    offset unk_4A74D8,,,False,0x0008B314,
3469,570137,"push    offset aHidden_3; ""hidden""",,,False,0x0008B319,
3470,570142,"lea     ecx, [ebp+var_490]",,,False,0x0008B31E,
3471,570148,call    sub_4094C0,,,False,0x0008B324,
